"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045165","cell fate commitment","165/6545","304/18860",0.542763157894737,1.5640203449801,7.22747049404342,1.55241526435464e-12,8.94614578249461e-10,6.60779243621956e-10,"PITX1/EPAS1/HOXA13/SOX17/TNXB/PAX6/SOX2/DMRTA2/HOXA11/DLX1/ESRP1/HOXD10/IL6ST/HOXC10/KDR/NOTCH4/SPN/FOXI3/TFAP2C/DLX2/DLL4/RARA/ONECUT2/TAL1/SIX2/GATA6/LATS2/FOXN1/TENM4/NKX2-5/TBX4/MITF/OPA1/HDAC1/GATA1/HDAC2/SMO/TCF3/POU4F1/PRKDC/TLX3/TBX5/JAG1/ISL2/EYA2/TBX2/SOCS3/MCL1/MEF2C/DMRT3/NR2E1/DHH/SIX1/ARHGEF2/TBX18/PAX7/EPOP/NRP1/ERBB4/IL6R/KDM6B/GAP43/IL23A/GATA2/BMP2/HNF1B/POU3F2/ONECUT1/TRIM15/IL6/WNT7B/MYOD1/CD69/FOXA2/EDN1/ATOH7/PPARG/WNT10B/SOX18/WNT16/WNT6/MTA1/NKX2-3/WNT5A/GSC/STAT5A/TBX1/MNX1/ID2/TBX21/JAG2/NOTCH3/ISL1/TBX6/WNT3/SOX1/RUNX2/BCL11B/SOX9/NKX2-1/PRDM12/IHH/WNT10A/FOXP3/HES1/NTRK3/TBX10/WNT5B/FOXG1/EDNRA/FZD7/FGF2/KLF4/GATA5/MESP1/LHX3/TBX15/GLI2/TBX20/NFIB/DSCAML1/PAX2/EBF2/NKX6-3/ZNF521/NKX2-2/TBX3/DKK1/TOX/IL12RB1/WNT2/TNFSF18/FGF8/NEUROG1/GATA4/TBR1/DBX1/TBXT/GDF3/FGF10/ASCL1/TGFB2/GCM1/WNT4/BARHL2/OLIG2/WNT7A/ELF5/MYF6/WNT3A/SFRP2/HES5/SFRP1/FEZF2/SOX6/ATOH1/VSX2/WNT11/GBX1/GSX2/OLIG3/OLIG1/RAG2/FOXN4/PRDM14",165
"GO:0045109","intermediate filament organization","56/6545","75/18860",0.746666666666667,2.15158645276292,7.28481499333014,1.73538734437083e-12,9.16718364663889e-10,6.77105518224687e-10,"KRT6A/KRT5/PKP1/DSP/KRT17/KRT6B/KRT15/KRT14/KRT6C/KRT31/KRT16/KRT74/KRT13/KRT75/KRT78/INA/KRT9/KRT77/KRT33A/DES/KRT34/KRT3/KRT32/NEFL/KRT19/VIM/KRT84/KRT37/KRT81/KRT33B/KRT10/KRT83/KRT23/PKP2/KRT80/KRT76/KRT24/TCHH/KRT82/KRT38/KRT20/KRT36/KRT2/NEFM/KRT35/KRT71/GFAP/KRT1/EPPK1/NEFH/BFSP2/KRT40/KRT85/KRT7/KRT27/KRT25",56
"GO:0006935","chemotaxis","237/6545","474/18860",0.5,1.44079449961803,7.08563304640507,3.13059626519341e-12,1.44450360802913e-09,1.06693767878274e-09,"PERP/ARTN/SEMA3G/EDNRB/S1PR1/AGER/ECSCR/NOVA2/GPR15LG/ENG/S100A7/VEGFD/PLXNB3/HOXB9/KDR/DOCK4/TPBG/ACKR4/SPN/RAC3/BMPR2/CXCL16/DAPK2/ARRB2/CX3CR1/ITGA1/S100A4/ALOX5/CCL23/SLIT3/C5AR1/CXCL2/DUSP1/PLA2G1B/NR4A1/NEDD9/MDK/GREM1/JAML/SLIT2/CCRL2/CCL26/NUP85/GDNF/ANGPT1/FPR2/SEMA4B/PLAU/SPI1/ANOS1/CXCL14/PF4/HSPB1/PRKCD/ANO6/PLD1/TREM1/SEMA3B/ITGA9/ELANE/TRPV4/CCN1/CSF1/ENPP2/PTGDR2/CCL14/CCL2/SFTPD/PREX1/NRP1/HMGB2/FPR1/IL6R/AGTR1/CSF3R/C5/HRAS/IL23A/TUBB2B/TNFSF11/CXCL3/ARHGEF16/PGF/AZU1/HRG/IL6/WNT7B/RIN3/SCRIB/EDN1/ABCC1/ATOH7/PLP2/NRG3/FLRT3/FLT1/CXCL13/PARVA/CD74/NCKAP1L/GAB1/FES/GAS6/PDGFB/FCER1G/C3/CYSLTR1/C1QBP/HGF/LTB4R2/CCR1/FGF18/WNT5A/CXCR1/RIPOR2/CMTM2/AIF1/GPSM3/DOCK2/CCL24/IL16/TNFSF14/LEF1/BIN2/DEFA4/CCL16/CXCR2/PLEKHG5/ACKR3/EPHA7/F2RL1/CTSG/CXCL12/WNT3/HBEGF/PPBP/THBS1/CD300H/PROK2/ITGA2/TMSB4X/JAM3/C3AR1/SEMA3F/PRKCQ/EPHB1/EGR3/CCR9/NTRK3/LGALS3/PTAFR/CMKLR1/CMTM5/ITGB2/CCL4/ARHGEF5/MPP1/S100A9/SEMA6B/PRKD1/MMP28/FGF7/CHGA/P2RY12/CXCL6/ADGRA2/FGF2/CCL25/S100A8/KIF21A/L1CAM/CCL3/BST1/TREM2/UNC5C/ROBO2/GPNMB/TRPM2/SEMA5A/CYP19A1/DEFB1/RARRES2/CCL15/CSF1R/C5AR2/CCR2/LECT2/PIK3CG/CCL21/SCG2/CCL13/SEMA5B/XCL1/TNFSF18/FGF8/DEFB4A/TAFA4/TBR1/S100A14/CX3CL1/CXCL17/CH25H/CCL18/PTPRO/SERPIND1/FGF10/EDN2/SEMA3E/GPR183/CXCL5/DPP4/MIF/CCL17/SAA1/PDE4B/TGFB2/PLXNA4/CXCL10/VAV3/NTN1/APOA1/WNT3A/COLEC10/FFAR2/CCR6/PTN/CCL7/FEZF2/IL1B/FGF4/NTF3/LBP/PIK3C2G/F7/PF4V1/MIR149/POU4F2",237
"GO:0030216","keratinocyte differentiation","108/6545","180/18860",0.6,1.72895339954163,7.16381776934432,3.19723698709195e-12,1.44450360802913e-09,1.06693767878274e-09,"KRT6A/KRT5/CERS3/PKP1/ABCA12/DSP/TP63/EZH2/KRT17/KRT6B/KRT14/SPRR1B/KRT6C/KRT16/PAX6/KRT74/IRF6/S100A7/CDH3/ASAH1/SPRR2D/IVL/TMEM79/KRT75/KRT78/CNFN/GRHL1/GRHL2/SPRR1A/TFAP2C/ETV4/KRT77/SPRR3/CASP14/LATS2/FOXN1/SPRR2E/KRT3/ZFP36/SLC39A2/SPRR4/LCE3D/SPRR2G/CSTA/SFN/LCE1C/CDKN2A/LIPK/JAG1/LCE3E/DSG4/POU3F1/TXNIP/SPRR2B/SPRR2F/MACROH2A2/KRT84/LCE1F/CYP27B1/ALOX15B/ST14/LCE3A/KRT81/KRT10/KRT83/OVOL3/AKR1C3/WNT16/SCEL/WNT5A/LIPN/CD109/NME2/LCE1B/KRT80/KRT76/NFKBIZ/TRIM16/BCL11B/SPRR5/TCHH/KRT82/LORICRIN/KRT36/LCE1E/DNASE1L2/MSX2/KRT2/FLG/HRNR/PLAAT4/LIPM/KRT71/ZBED2/KRT1/LCE5A/ACER1/IL20/LCE2C/LCE1A/KRT85/TGM1/LCE2B/KRT7/LCE2D/LCE3C/TGM3/IL17A",108
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","153/6545","279/18860",0.548387096774194,1.58022622538752,7.11806356501875,3.41813442505711e-12,1.44450360802913e-09,1.06693767878274e-09,"DSG3/NECTIN1/IGSF9/ROBO4/DSC3/CDH5/FAT2/ESAM/PECAM1/PCDH12/IGSF11/TGFBR2/NECTIN4/LGALS7B/CDH3/PLXNB3/DSG2/SCARF1/CELSR2/CLDN5/CLDN18/PTPRM/MMP24/CEACAM8/TENM4/CDH24/CNTN6/MYADM/DSC1/PCDH19/LRFN4/DSC2/JAML/CDHR1/NEXN/SELP/DSG1/CLDN1/DSG4/PCDH17/CADM1/ICAM1/CELSR3/CADM4/CDH8/PSG5/BMP2/SPARCL1/CDHR3/CLSTN1/PCDHAC2/FAT4/PTPRF/FLRT3/ITGAL/PCDHGA12/PCDHA12/HMCN2/PCDH9/CDH12/SDK1/AMIGO1/SELE/ITGAM/CDH1/CLDN10/CDH18/CLDN20/CLDN17/DCHS1/PCDHGB7/PCDH7/PCDH15/PCDHGA1/CD177/PCDHGB6/PCDH8/NTNG1/ITGB2/PCDH1/CRTAM/CLDN23/PCDHGA2/FAT1/PCDHGC3/PCDHGA5/CLDN14/SLITRK1/KLF4/GATA5/SDK2/CLDN16/L1CAM/CDHR4/ROBO2/CNTN4/IL1RAP/CNTN2/DSCAML1/TRO/HMCN1/CADM3/CLDN19/PCDH20/NRXN1/PCDHB15/ELFN2/CDH2/PCDHAC1/CEACAM5/PCDHB14/MAG/CX3CL1/PCDHA3/LRRC4B/MIR221/FAT3/CLDN8/ELFN1/CRB1/PCDHB6/CEACAM6/NLGN1/CDH22/TGFB2/LRRC4C/CDH17/APOA1/PCDHGA3/PCDHB11/TENM3/DCHS2/RET/PCDHB8/SELL/LRFN5/PCDHGB4/CLDN6/ADIPOQ/CDH9/CDH10/PCDHA10/DAB1/CLDN2/CDH19/CDH7/CADM2/KIRREL3/PCDHGB1/PCDHB1/PSG2/PSG11/PCDH10",153
"GO:0009913","epidermal cell differentiation","142/6545","255/18860",0.556862745098039,1.6046495603589,7.08689408316934,4.43136867028860e-12,1.73114764984916e-09,1.27865838817829e-09,"KRT6A/KRT5/CERS3/PKP1/ABCA12/DSP/TP63/EZH2/KRT17/KRT6B/PITX2/KRT14/SPRR1B/KRT6C/KRT16/PAX6/KRT74/IRF6/S100A7/CDH3/ESRP1/ASAH1/SPRR2D/IVL/TMEM79/KRT75/KRT78/OVOL1/CNFN/GRHL1/GRHL2/SPRR1A/FOXI3/TFAP2C/ETV4/KRT77/SPRR3/NHERF1/CASP14/GATA6/LATS2/FOXN1/SPRR2E/KRT3/HDAC1/ZFP36/HDAC2/SLC39A2/SPRR4/LCE3D/SPRR2G/CSTA/SFN/LCE1C/CDKN2A/LIPK/JAG1/LCE3E/DSG4/POU3F1/TXNIP/SPRR2B/SPRR2F/MACROH2A2/KRT84/MAFF/LCE1F/CYP27B1/ALOX15B/ST14/LCE3A/KRT81/MYCL/KCNQ1/KRT10/SCRIB/KRT83/OVOL3/AKR1C3/STRC/FAM3C/WNT16/SCEL/WNT5A/LIPN/CD109/MYCN/NME2/LCE1B/JAG2/KRT80/LHFPL5/KRT76/NFKBIZ/TRIM16/BCL11B/DLX3/SPRR5/TCHH/KRT82/GRXCR2/LORICRIN/TMC1/KRT36/HES1/LCE1E/DNASE1L2/MSX2/SLC44A4/GSDME/FGF2/KRT2/KLF4/GLI2/FLG/HRNR/PLAAT4/LIPM/KRT71/SPINK5/ZBED2/KRT1/USH1C/GDF3/LCE5A/SLITRK6/USH2A/ACER1/IL20/HES5/LCE2C/LCE1A/KRT85/GLI1/TGM1/ATOH1/LCE2B/KRT7/LCE2D/LCE3C/TGM3/IL17A",142
"GO:0048732","gland development","228/6545","454/18860",0.502202643171806,1.44714161195115,7.03056541307804,4.64261082937936e-12,1.73114764984916e-09,1.27865838817829e-09,"CCNB2/SERPINB5/AURKA/E2F7/PITX1/IQGAP3/TP63/FOXE1/EZH2/E2F8/HMGA2/PERP/HOXA10/TUBB1/HOXA13/HOXD13/PITX2/TCF21/LIMS2/TGFBR2/PAX6/IRF6/PCNA/SOX2/SLC7A5/FKBP4/HOXA11/BMP7/FOXF1/HOXB9/HOXB13/NOTCH4/FOXI3/CITED2/UGT1A7/CAV1/CLCN2/TFAP2C/NME1/SIX4/RARA/EPHB3/CFLAR/SLC46A2/ONECUT2/APLN/CAV3/CAD/NHERF1/XDH/GATA6/STRA6/NR5A2/FOXN1/NKX2-5/OTC/DDR1/RHBDD3/SRD5A1/PGR/SMO/MDK/NR0B1/CDKN2A/HOXA5/KDM5B/NTN4/SMARCB1/RAP1A/TBX2/SERPINE2/ABCB1/CLDN1/CRIP1/UGT1A10/RARG/SNAI2/SALL1/BRCA2/CA3/LAMA1/ALDH1A2/JARID2/SIX1/CSF1/PNPT1/FOXH1/PLXND1/NR3C1/THRA/NRP1/LSR/ERBB4/ADA/CDO1/ALOX15B/PDX1/TGFBR3/COBL/GATA2/TNFSF11/BMP2/HLX/HNF1B/POU3F2/ZNF703/ONECUT1/VTN/SLC22A4/TGM2/IL6/WNT7B/SCRIB/EDN1/TGFA/TG/NRG3/UGT1A8/SULF1/HGF/NKX2-3/WNT5A/POLB/LBH/STAT5A/TBX1/LEF1/CEBPG/IGSF3/NR5A1/ID2/LIPA/CDH1/KRT76/ID4/DNAAF1/ISL1/RXFP1/WNT3/UGT1A9/HOXD3/BCL11B/MSN/JUN/SULF2/SOX9/NKX2-1/ITGA2/IHH/NEURL1/WNT10A/HOXD9/ZIC3/HES1/HOXA9/SOCS2/CCDC40/RIPK3/INSM1/MSX2/FADD/EDNRA/FGF7/CACNB4/FGF2/TNC/HK2/MESP1/LHX3/OTP/GLI2/SIX3/CYP19A1/CSN3/NFIB/RAG1/CDKN1C/EGFR/CSF1R/AIRE/GHRH/FOXB1/FRZB/CCKBR/EDAR/RAP1GAP/TBX3/WNT2/AR/IGFBP5/FGF8/POU1F1/DRD2/CGA/FGF10/CDK5RAP3/CYP1A1/MYB/ASCL1/FLT3/EGF/CRIPTO/PLAG1/PRLR/UPB1/AREG/TGFB2/HMGCS2/CRH/ATP2C2/NTN1/APOA1/HPN/WNT4/SOX10/CPS1/ELF5/HAND2/ACER1/WNT3A/PTN/SFRP1/CSN2/GLI1/WNT11/IGF2/SOX3/PCK1",228
"GO:0042330","taxis","237/6545","476/18860",0.497899159663866,1.43474074121627,7.00342947756818,5.41868634045171e-12,1.83519723096316e-09,1.35551137624632e-09,"PERP/ARTN/SEMA3G/EDNRB/S1PR1/AGER/ECSCR/NOVA2/GPR15LG/ENG/S100A7/VEGFD/PLXNB3/HOXB9/KDR/DOCK4/TPBG/ACKR4/SPN/RAC3/BMPR2/CXCL16/DAPK2/ARRB2/CX3CR1/ITGA1/S100A4/ALOX5/CCL23/SLIT3/C5AR1/CXCL2/DUSP1/PLA2G1B/NR4A1/NEDD9/MDK/GREM1/JAML/SLIT2/CCRL2/CCL26/NUP85/GDNF/ANGPT1/FPR2/SEMA4B/PLAU/SPI1/ANOS1/CXCL14/PF4/HSPB1/PRKCD/ANO6/PLD1/TREM1/SEMA3B/ITGA9/ELANE/TRPV4/CCN1/CSF1/ENPP2/PTGDR2/CCL14/CCL2/SFTPD/PREX1/NRP1/HMGB2/FPR1/IL6R/AGTR1/CSF3R/C5/HRAS/IL23A/TUBB2B/TNFSF11/CXCL3/ARHGEF16/PGF/AZU1/HRG/IL6/WNT7B/RIN3/SCRIB/EDN1/ABCC1/ATOH7/PLP2/NRG3/FLRT3/FLT1/CXCL13/PARVA/CD74/NCKAP1L/GAB1/FES/GAS6/PDGFB/FCER1G/C3/CYSLTR1/C1QBP/HGF/LTB4R2/CCR1/FGF18/WNT5A/CXCR1/RIPOR2/CMTM2/AIF1/GPSM3/DOCK2/CCL24/IL16/TNFSF14/LEF1/BIN2/DEFA4/CCL16/CXCR2/PLEKHG5/ACKR3/EPHA7/F2RL1/CTSG/CXCL12/WNT3/HBEGF/PPBP/THBS1/CD300H/PROK2/ITGA2/TMSB4X/JAM3/C3AR1/SEMA3F/PRKCQ/EPHB1/EGR3/CCR9/NTRK3/LGALS3/PTAFR/CMKLR1/CMTM5/ITGB2/CCL4/ARHGEF5/MPP1/S100A9/SEMA6B/PRKD1/MMP28/FGF7/CHGA/P2RY12/CXCL6/ADGRA2/FGF2/CCL25/S100A8/KIF21A/L1CAM/CCL3/BST1/TREM2/UNC5C/ROBO2/GPNMB/TRPM2/SEMA5A/CYP19A1/DEFB1/RARRES2/CCL15/CSF1R/C5AR2/CCR2/LECT2/PIK3CG/CCL21/SCG2/CCL13/SEMA5B/XCL1/TNFSF18/FGF8/DEFB4A/TAFA4/TBR1/S100A14/CX3CL1/CXCL17/CH25H/CCL18/PTPRO/SERPIND1/FGF10/EDN2/SEMA3E/GPR183/CXCL5/DPP4/MIF/CCL17/SAA1/PDE4B/TGFB2/PLXNA4/CXCL10/VAV3/NTN1/APOA1/WNT3A/COLEC10/FFAR2/CCR6/PTN/CCL7/FEZF2/IL1B/FGF4/NTF3/LBP/PIK3C2G/F7/PF4V1/MIR149/POU4F2",237
"GO:0003341","cilium movement","148/6545","269/18860",0.550185873605948,1.58540956091798,7.04987672997314,5.50067004074776e-12,1.83519723096316e-09,1.35551137624632e-09,"CABYR/KLC3/CELSR2/INTS13/SORD/NHERF1/SEPTIN4/ADCY10/CFAP210/RNASE10/TEKT3/DNAH14/AQP4/DRC2/KIF9/TTC21A/ODAD4/LRRC46/DNAH7/DNAI4/VANGL1/EFHB/DNAH10/DNAI3/RSPH9/SAXO4/CFAP58/TMEM232/RSPH4A/CFAP221/CFAP52/CFAP161/RIBC1/CFAP45/CFAP43/ZMYND10/SPA17/SMCP/DNAH9/SPMIP11/CFAP61/CFAP126/HYDIN/DNAAF4/NME5/DRC5/CFAP77/ENKUR/NEK10/HOATZ/SPAG8/TEKT2/DNALI1/CFAP73/DNAAF1/FSIP2/CFAP90/TTLL9/SPMIP6/CFAP276/SPEF1/ZMYND12/DNAH12/PIERCE1/EFCAB6/IQUB/CCDC181/BBOF1/NEURL1/CFAP46/CFAP251/ROPN1L/DNAI2/DRC7/VDAC3/CFAP65/PGAM4/CFAP91/GAS2L2/TEKT4/TEKT1/ODAD1/CCDC40/DNAH6/SPACA9/CFAP70/DAW1/CFAP141/JHY/CFAP157/CATSPERD/DNAI1/ODAD3/ARMC3/DNAH1/SPAG6/DNAAF11/DNAH17/ODAD2/TEX101/CFAP100/PDCL2/TAC3/ROPN1/DNAH3/CFAP144/CLXN/DRC1/CFAP107/SLC22A14/TTC29/CATSPER1/CFAP57/TUBA1A/DEFB1/TTLL8/DNAAF3/PACRG/TTLL6/CFAP53/DNAAF6/CFAP95/ADAM7/CATSPERT/DNAH5/CCDC146/CFAP54/EPPIN/CFAP206/DDX4/PGK2/RSPH6A/SPEM1/CCR6/SPMIP9/TPPP2/GMNC/CATSPER4/GAPDHS/DNAH2/AKAP4/LDHC/SPEM3/PRSS55/SEMG1/SEMG2/CABS1/PRDM14",148
"GO:0048568","embryonic organ development","235/6545","472/18860",0.497881355932203,1.43468943817897,6.97235975566517,6.69412971228424e-12,2.12170441230849e-09,1.56713099790738e-09,"TFAP2A/STIL/E2F7/GRHL3/NECTIN1/GJB6/DLX6/GJB5/PLK4/FOXE1/E2F8/USH1G/DLX5/SHOX2/OTX1/EPAS1/PCDH12/HOXD11/PITX2/SOX17/TCF21/SOX15/COL11A1/TGFBR2/PAX6/ENG/HOXA1/HOXC11/HOXA11/BMP7/HOXD10/FOXF1/FOXL2/EN1/ITGA8/HOXB9/KDR/HYAL1/GRHL2/EN2/CITED2/IFT57/DLX2/SIX4/CTHRC1/RARA/NKX3-2/NHERF1/TAL1/SIX2/STRA6/NKX2-5/TBX4/PALB2/NDST1/FBN2/VANGL2/GATA1/ZEB1/SMO/TWIST1/HOXC9/HOXB7/GDNF/POLE/HOXA5/UTP25/TBX2/SOCS3/NR4A3/RARG/SOX11/MEF2C/SALL1/VASH1/FOLR1/ALDH1A2/PPIL1/CCN1/SIX1/TBX18/KRT19/MDFI/FOXH1/HS6ST1/CC2D2A/MYO3B/DLG1/ADA/TRIM28/EIF4A3/ZIC1/SH2B3/MFAP2/ST14/TUBB2B/COBL/GBX2/GATA2/NES/GJA5/HLX/HNF1B/CDX2/KCNQ1/CCDC134/WNT7B/IFT140/SCRIB/EDN1/MMP14/HMX2/SPINT2/ASCL2/STRC/PDGFB/SOX18/FLVCR1/PPP1R35/WNT16/ALX1/TTC39C/LHX1/EPHB2/SENP2/CIMAP3/FZD5/WNT5A/GSC/MYCN/COL2A1/FZD6/VAX2/TBX1/LEF1/ALX3/GREB1L/ID2/LHFPL5/EFEMP1/DNAAF1/APELA/HOXC4/HOXD3/HOXB8/RUNX2/SOX9/IHH/GRXCR2/APLNR/HOXD9/ALX4/HOXD4/LRIG3/OSR1/ZIC3/ADM/HES1/HOXA9/CCDC40/RBP4/JUNB/ZFPM2/CHRNA10/FOXG1/LIF/MYO3A/EDNRA/SLC44A4/RNF207/BMP5/MICAL2/HOXB1/MESP1/TBX15/GLI2/SIX3/TBX20/RARRES2/DSCAML1/CDKN1C/PAX2/EGFR/SATB2/SNAI1/FRZB/FGF9/TBX3/OSR2/WNT2/PPP1R13L/PRICKLE1/TMIE/RDH10/FGF8/NEUROG1/TPO/GATA4/USH1C/RBPMS2/GDF3/TH/SOBP/FGF10/CHRNA9/RSPO3/ATP6V1B1/MYB/FOXI1/OTOP1/SLITRK6/RYR2/TGFB2/PLXNA4/SCT/PKDCC/GCM1/NTN1/HPN/HEY1/ELF5/HAND2/WNT3A/TTPA/CSF2/GLI1/HMX3/ATOH1/PCDHA10/WNT11/FBN3/POU3F4/NKX2-6/IGF2/FOXN4",235
"GO:0003002","regionalization","221/6545","440/18860",0.502272727272727,1.44734356552538,6.92180990276715,9.72012025120959e-12,2.93408772725798e-09,2.16717267555791e-09,"STIL/AURKA/XRCC2/TP63/HOXC13/ACVRL1/HOXA10/OTX1/BARX1/HOXD11/HOXD13/PITX2/SOX17/TGFBR2/PAX6/ENG/HOXC11/DMRTA2/HOXA11/LHX2/DLX1/HOXD10/FOXF1/SMAD6/EPB41L5/EN1/HOXC10/DLL3/FEZF1/HOXB9/CELSR2/FOXD1/CITED2/IFT57/HOXC8/EMX1/DLX2/DLL4/BMPR2/DISP1/SP8/KAT2A/NKX3-2/TDRD5/SIX2/NKX2-5/PALB2/DAAM2/VANGL2/SMO/ZEB2/GREM1/HOXC9/HOXB7/ZBTB16/PRKDC/GDNF/HOXA5/TLL2/HES2/OTX2/HOXC6/TBX2/RARG/MEF2C/LEFTY2/FOLR1/DMRT3/ALDH1A2/ARC/SIX1/TBX18/MDFI/PAX7/FOXH1/BTG2/CC2D2A/NLE1/NRP1/HHIP/TIGD5/HEYL/MSGN1/ODAD4/DMRT2/COBL/GBX2/BMP2/HNF1B/CDX2/NRARP/LMX1B/WNT7B/IFT140/FOXA2/EDN1/C1QA/CFAP52/SPRY1/CDX1/MEOX2/CFAP45/SOX18/C3/ALX1/MESP2/LHX1/ADGRG1/CIMAP3/FZD5/WNT5A/GSC/HES6/DNAAF4/VAX2/TBX1/LEF1/ENKUR/TBC1D32/ITGAM/DNAAF1/ISL1/TBX6/WNT3/HOXC4/PIERCE1/HOXD3/HOXB8/SOX1/NKX2-1/IHH/DNAI2/APLNR/HOXD9/SEMA3F/RIPPLY2/GREM2/ALX4/HOXD4/NTF4/OSR1/ZIC3/HES1/HOXA9/CCDC40/DAW1/BASP1/FOXG1/PCDH8/DNAI1/ODAD3/MSX2/DDIT3/HOXD8/EGR2/DNAAF11/ODAD2/RNF207/MICAL2/FGF2/GATA5/HOXB1/MESP1/DRC1/LHX3/HES7/GLI2/LRP2/ROBO2/SIX3/TBX20/PGAP1/DSCAML1/DNAAF3/PAX2/AXIN2/CFAP53/SNAI1/FOXB1/NKX2-2/TBX3/PLXNA2/DKK1/NKD1/TLL1/WNT2/HELT/AR/PRICKLE1/FGF8/NEUROG1/GATA4/TBR1/DBX1/EMX2/DNAH5/TBXT/GDF3/CIROZ/IRX2/FGF10/LRP4/TCF15/ASCL1/FOXJ1/CRIPTO/HEY1/WNT7A/HAND2/MYF6/WNT3A/SFRP2/HES5/SFRP1/FEZF2/HOXC5/GLI1/WNT11/RELN/GSX2/FOXN4",221
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","152/6545","281/18860",0.540925266903915,1.55872429851915,6.87917724097337,1.64660136022939e-11,4.74445728295186e-09,3.50434586138771e-09,"RAMP2/PTHLH/RAMP3/GRK5/S1PR1/UCN2/ADGRF4/ADGRF5/GPR15LG/GNAQ/RIMS2/VIPR1/GPBAR1/RAPGEF2/ADCY4/ADGRD1/GPR146/CALCRL/GPR4/APLN/PDE2A/ADCY9/NHERF1/GNAI2/ADM2/ADRB1/FFAR4/C5AR1/MARCO/PTH1R/GPER1/GRM4/ADRB2/FPR2/PTGIR/LPAR2/TBXA2R/PF4/S1PR4/GNA14/GCGR/AVPR2/RAPGEF4/RXFP2/S1PR5/PTGDR2/CHRM1/AKAP12/CHRM2/FPR1/CACNA1D/PDE4D/PTH2R/HTR7/MRAP2/GNG2/LPAR3/EDN1/AKAP5/GPR78/RAPGEF3/GPR65/ADGRG4/PRKX/S1PR2/SCTR/ARRDC3/VIP/ADCY6/DRD4/POMC/CXCL12/RXFP1/IAPP/ADRA1A/APELA/PTGER2/PDE4A/RGS2/CALCB/GALR2/C3AR1/APLNR/PDE3B/PTGER4/ADM/AKAP6/GLP2R/PTGFR/EDNRA/MC4R/HTR1F/CHGA/P2RY12/TSHR/OR51E2/OPRK1/GRM3/CORT/GPR37/ADRA1B/CHRM3/ADGRG6/HTR6/GHRH/ADORA2B/GPRC6A/GRM1/FFAR3/ADCY2/MTNR1A/P2RY1/PLN/GPR61/DRD2/ADCYAP1R1/FSHR/GIP/CNR1/NPY1R/CRHR2/GPR26/PDE4B/MC3R/GNAT1/UCN3/DRD1/ADCYAP1/CXCL10/SCT/HRH4/HTR1E/MCHR1/MC5R/GLP1R/SSTR2/HTR1D/VIPR2/GPHB5/CHRM5/OR1G1/HRH3/ADRA1D/GNAT3/OPRM1/AVP/TAAR1/GPR101/PTH/DRD3/HTR1A/GCG",152
