"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008037","cell recognition","105/6369","172/18860",0.61046511627907,1.80772053588056,7.59871727413527,1.96068695031392e-13,1.12953392764903e-10,8.19923633767641e-11,"PLXND1/MASP2/SPA17/DLG1/FCN1/IGSF9/FETUB/NRCAM/CRTAC1/TREM2/NRP1/ACR/ZP2/ADAM2/CLEC4M/DOCK8/CRTAM/FOLR1/FOLR3/CD81/NEDD9/TULP1/SEMA5A/PCDHB6/PCDH12/CCT4/ZP4/CNR1/TCP1/PAEP/SFTPA1/C4BPA/C4BPB/C3/CFP/MASP1/PLA2G5/LBP/ATP8B3/TEX101/LGALS3/EPHB2/CNTN6/DOCK2/HAVCR2/CD36/CCT7/CCL21/IGLON5/FCN3/CNTN4/MEGF10/TNFRSF21/ZAN/MSN/ZP1/ALDOA/FCGR1A/CD226/CCT5/CLGN/FEZF2/ROBO4/NCAM2/EPHB1/COLEC12/ST6GALNAC6/LY6K/NEXN/DCST2/DCST1/CCT3/PTX3/YWHAZ/FOLR2/MBL2/CCT2/C2/ADAM18/FUT3/GAP43/CNTNAP2/FOXG1/CDK5R1/DSCAML1/PRF1/AMIGO1/ADGRB1/EPHB3/NTM/CADM1/CNTN2/COLEC10/PRSS55/ROBO2/PEAR1/ZP3/ASTL/ADAM32/NCR3/C4B/C4A/SPESP1/PECAM1/CNTNAP3",105
"GO:0042330","taxis","237/6369","476/18860",0.497899159663866,1.4743881537542,7.48537662504339,2.20757322195765e-13,1.1657826256288e-10,8.46236401750432e-11,"SEMA3F/CX3CL1/CCL26/SEMA3G/ANOS1/SEMA3B/ALOX5/CD74/HGF/ADGRA2/DAPK2/ARHGEF5/F7/NTN1/PRKCQ/SPI1/FGF10/FGF4/PLD1/EDN1/CXCL2/SEMA5B/TGFB2/TREM2/NRP1/SERPIND1/PDGFB/CTSG/RIN3/CHGA/PLP2/FLT1/CCL17/ABCC1/NOVA2/PIK3CG/PTN/CCL24/HSPB1/RARRES2/C5/ENG/CXCL12/FGF8/WNT3/C1QBP/CCL7/CCL2/PF4V1/GAB1/BST1/MDK/BIN2/IL23A/TRPV4/NEDD9/RIPOR2/PERP/CCR6/SEMA5A/HBEGF/HRG/WNT5A/ARTN/APOA1/CSF3R/PGF/DUSP1/TNFSF18/TNFSF11/CCRL2/CCR2/PLAU/NCKAP1L/NR4A1/PREX1/TREM1/CXCL6/NUP85/IL1B/C3/TNFSF14/FLRT3/FFAR2/EDN2/KDR/DOCK4/ACKR4/LBP/ARHGEF16/MPP1/CCL25/LGALS3/SFTPD/VAV3/DOCK2/C5AR2/EPHA7/EDNRB/GPNMB/IL6/TBR1/ENPP2/CCL21/TUBB2B/THBS1/CYP19A1/CH25H/FGF2/LEF1/KIF21A/PIK3C2G/FGF7/NTRK3/CMTM2/ARRB2/TRPM2/CCN1/XCL1/S100A8/S100A7/ACKR3/ITGA9/AGTR1/SLIT2/CXCL14/LECT2/TPBG/PTPRO/POU4F2/FEZF2/ANGPT1/WNT3A/EPHB1/CXCL13/FGF18/FCER1G/ITGB2/JAML/IL6R/CXCL16/S100A9/TAFA4/PROK2/CXCR1/CXCL3/CXCL5/PPBP/PF4/CCR1/PRKCD/HMGB2/ITGA2/F2RL1/DEFA4/DEFB1/VEGFD/JAM3/CMTM5/GREM1/SEMA6B/CX3CR1/GDNF/CXCL10/P2RY12/PTAFR/GPR183/RAC3/SEMA3E/HOXB9/PLA2G1B/S1PR1/FPR2/FPR1/PLEKHG5/DEFB4A/C3AR1/SCG2/AZU1/IL16/CYSLTR1/SAA1/CCR9/CMKLR1/HRAS/ANO6/EGR3/ATOH7/CXCR2/SCRIB/CCL13/UNC5C/FES/CSF1R/GAS6/PTGDR2/PRKD1/SLIT3/CSF1/COLEC10/PDE4B/ROBO2/SEMA4B/NTF3/NRG3/WNT7B/GPR15LG/S100A14/CXCL17/S100A4/C5AR1/SPN/ELANE/DPP4/PARVA/PLXNB3/L1CAM/BMPR2/AGER/AIF1/TMSB4X/MIR149/GPSM3/LTB4R2/ITGA1/PLXNA4/MIF/ECSCR/MMP28/CCL23/CCL16/CCL4/CCL18/CCL15/CCL14/CCL3/CD300H",237
"GO:0048568","embryonic organ development","235/6369","472/18860",0.497881355932203,1.47433543301639,7.45222004648032,2.80365918294467e-13,1.36667601864003e-10,9.92064018580422e-11,"WNT16/HOXA11/DLX6/USH1C/PAX6/CC2D2A/ALX4/KCNQ1/COL11A1/NTN1/SCT/FGF10/NDST1/VASH1/MYO3B/GLI2/DLG1/PAX2/ITGA8/HOXA9/EDN1/MEF2C/PALB2/GRHL2/WNT11/TBX15/TGFB2/MYO3A/CCDC134/PDGFB/SIX4/BMP7/GATA1/FGF9/FOXF1/SALL1/PPP1R13L/HPN/DLX5/WNT2/HOXA1/HOXA5/COBL/RARRES2/ENG/FGF8/NHERF1/NKX3-2/FOLR1/NECTIN1/GLI1/SH2B3/BMP5/SOBP/MDFI/TBX18/PCDH12/WNT5A/HES1/HYAL1/IFT57/EFEMP1/OTX1/TPO/ID2/DLX2/EPAS1/VAX2/ATP6V1B1/MFAP2/UTP25/MYB/TCF21/SATB2/NR4A3/HOXB8/HOXB1/RDH10/TBX2/TBX4/GJB6/TWIST1/HOXC11/STIL/SNAI1/RUNX2/SOX9/SIX1/KDR/LIF/SMO/HOXD3/HOXD9/HOXD10/HOXD11/ALDH1A2/E2F8/SOX15/CHRNA10/CDKN1C/TRIM28/RARA/NES/EPHB2/MICAL2/GSC/MYCN/APLNR/TBX3/ELF5/GATA4/HLX/HS6ST1/PPIL1/TFAP2A/GCM1/TUBB2B/TTPA/STRA6/SIX3/RBP4/LEF1/FBN2/PRICKLE1/COL2A1/LRIG3/FOXN4/GREB1L/CCDC40/EIF4A3/FBN3/PLK4/CCN1/OSR1/RSPO3/EGFR/ZEB1/ADM/ST14/EDNRA/ZIC1/DNAAF1/WNT3A/ALX3/ZIC3/MMP14/GRHL3/RNF207/PPP1R35/FOXH1/TAL1/VANGL2/FLVCR1/PKDCC/FRZB/EN1/FZD5/IHH/TGFBR2/SENP2/OTOP1/PITX2/HAND2/CSF2/CITED2/TBX20/HEY1/SOX17/EN2/OSR2/FZD6/CTHRC1/CDX2/E2F7/MESP1/RBPMS2/IGF2/SPINT2/TTC39C/FOXI1/GBX2/GDNF/SHOX2/ZFPM2/HOXD4/SIX2/HOXB9/JUNB/KRT19/ATOH1/RARG/CIMAP3/CHRNA9/FOXG1/SOX11/POLE/DSCAML1/FOXE1/GATA2/NKX2-6/TH/ALX1/HOXC9/SCRIB/TMIE/NEUROG1/USH1G/NKX2-5/ASCL2/FOXL2/TBX1/GDF3/SOCS3/SLITRK6/IFT140/WNT7B/HMX3/HMX2/GJB5/POU3F4/ADA/LHFPL5/HOXC4/RYR2/SOX18/SLC44A4/GRXCR2/PLXNA4/STRC/APELA/PCDHA10/HOXB7/GJA5/LHX1/HNF1B",235
"GO:0031424","keratinization","60/6369","82/18860",0.731707317073171,2.16674517192652,7.56057144628617,3.2717607514384e-13,1.48093913441894e-10,1.07500710404404e-10,"CDH3/TGM1/CASP14/CNFN/TGM3/KRT17/KRT85/KRT7/KRT71/ABCA12/CERS3/TCHH/LCE2B/SPRR2G/KRT84/KRT82/LCE3D/IVL/SPRR3/SPRR2D/TMEM79/KRT80/KRT1/SPRR1B/SPRR1A/KRT78/KRT75/KRT6C/KRT74/KRT83/KRT2/LIPM/SFN/SPRR4/KRT76/KRT6B/LCE3A/LCE3E/KRT5/LCE5A/LCE1E/KRT3/KRT16/LCE1A/LCE2C/LCE2D/KRT77/LCE1B/SPRR2B/LCE1C/HRNR/LORICRIN/SPRR2E/LIPN/LIPK/KRT6A/KRT81/LCE1F/LCE3C/SPRR2F",60
"GO:0019730","antimicrobial humoral response","110/6369","184/18860",0.597826086956522,1.77029360967185,7.49755437974489,3.82846978980852e-13,1.61740087053444e-10,1.17406406887461e-10,"CX3CL1/CCL26/PGLYRP1/PRSS3/SLC11A1/CXCL2/LYZ/TF/PGC/CTSG/BPI/CCL17/CCL24/RARRES2/CXCL12/CCL7/CCL2/PF4V1/GAPDH/IL17A/HRG/POMC/REG1A/GNLY/NPPB/NPY/PI3/SLPI/WFDC3/SEMG2/SEMG1/H2BC11/CXCL6/DEFB126/HTN1/CCL25/LGALS3/NTS/SPINK5/IL36RN/CCL21/MMP7/GATA6/XCL1/S100A7/CXCL14/VIP/ADM/CXCL13/PGLYRP3/PGLYRP4/S100A9/CXCL3/CXCL5/PPBP/PF4/CAMP/DEFA5/DEFA4/DEFB1/RNASE7/B2M/WFDC13/KLK7/CXCL10/PLA2G1B/MUC7/FGA/FGB/DEFB4A/LGALS4/AZU1/CST9/WFDC5/F2/H2BC4/CCL13/H2BC21/DMBT1/PRTN3/GALP/ELANE/H2BC12/HLA-E/KRT6A/HTN3/IGHE/IGHG4/IGHG2/IGHG1/IGHG3/IGHM/ANG/H2BC12L/DEFA3/IGKV3-20/SPRR2A/RNASE4/H2BC8/H2BC6/CCL23/CCL16/CCL4/CCL18/CCL15/PRSS2/CCL14/H2BC7/CCL3/H2BC10",110
"GO:0009913","epidermal cell differentiation","142/6369","255/18860",0.556862745098039,1.64899220796813,7.45059722110485,4.30837566324089e-13,1.64359601088209e-10,1.19307900426978e-10,"WNT16/USH1C/PAX6/USH2A/KCNQ1/CDH3/DLX3/TP63/GLI2/PKP1/GRHL2/TFAP2C/TGM1/DSP/MACROH2A2/JAG1/ESRP1/ASAH1/CASP14/OVOL3/CNFN/GSDME/EZH2/NHERF1/FOXN1/CYP27B1/GLI1/IL17A/WNT5A/HES1/HDAC1/MYCL/IRF6/MSX2/CSTA/TGM3/KRT36/BCL11B/ZFP36/KRT17/PLAAT4/SPINK5/GRHL1/MYCN/KRT85/KRT7/SCEL/KLF4/FGF2/KRT71/GATA6/S100A7/FLG/ABCA12/NFKBIZ/CDKN2A/ST14/LATS2/CERS3/CD109/TCHH/LCE2B/SPRR2G/KRT84/KRT82/IL20/LCE3D/IVL/SPRR3/SPRR2D/TMEM79/PITX2/TMC1/SLC39A2/KRT80/KRT1/ACER1/DNASE1L2/SPRR1B/SPRR1A/KRT78/KRT75/KRT6C/KRT74/KRT83/ATOH1/OVOL1/KRT2/LIPM/DSG4/SFN/ETV4/ZBED2/ALOX15B/SCRIB/SPRR4/GDF3/SLITRK6/JAG2/MAFF/KRT76/KRT6B/POU3F1/LCE3A/LCE3E/KRT5/LCE5A/LCE1E/KRT10/KRT3/KRT16/LCE1A/KRT14/LCE2C/LCE2D/KRT77/AKR1C3/HDAC2/LCE1B/SPRR2B/FAM3C/LCE1C/LHFPL5/HRNR/HES5/LORICRIN/SPRR2E/LIPN/LIPK/SLC44A4/GRXCR2/KRT6A/KRT81/FOXI3/TRIM16/LCE1F/STRC/NME2/LCE3C/SPRR2F/TXNIP/SPRR5",142
"GO:0030216","keratinocyte differentiation","108/6369","180/18860",0.6,1.77673104097975,7.47678390175602,4.48150887584468e-13,1.64359601088209e-10,1.19307900426978e-10,"WNT16/PAX6/CDH3/TP63/PKP1/GRHL2/TFAP2C/TGM1/DSP/MACROH2A2/JAG1/ASAH1/CASP14/OVOL3/CNFN/EZH2/FOXN1/CYP27B1/IL17A/WNT5A/IRF6/MSX2/CSTA/TGM3/KRT36/BCL11B/ZFP36/KRT17/PLAAT4/GRHL1/KRT85/KRT7/SCEL/KRT71/S100A7/FLG/ABCA12/NFKBIZ/CDKN2A/ST14/LATS2/CERS3/CD109/TCHH/LCE2B/SPRR2G/KRT84/KRT82/IL20/LCE3D/IVL/SPRR3/SPRR2D/TMEM79/SLC39A2/KRT80/KRT1/ACER1/DNASE1L2/SPRR1B/SPRR1A/KRT78/KRT75/KRT6C/KRT74/KRT83/KRT2/LIPM/DSG4/SFN/ETV4/ZBED2/ALOX15B/SPRR4/KRT76/KRT6B/POU3F1/LCE3A/LCE3E/KRT5/LCE5A/LCE1E/KRT10/KRT3/KRT16/LCE1A/KRT14/LCE2C/LCE2D/KRT77/AKR1C3/LCE1B/SPRR2B/LCE1C/HRNR/LORICRIN/SPRR2E/LIPN/LIPK/KRT6A/KRT81/TRIM16/LCE1F/NME2/LCE3C/SPRR2F/TXNIP/SPRR5",108
"GO:0003002","regionalization","221/6369","440/18860",0.502272727272727,1.48733924263835,7.38599926112592,4.66857001670784e-13,1.64359601088209e-10,1.19307900426978e-10,"SEMA3F/HOXA11/PAX6/PAX7/ISL1/HOXC8/TLL1/DNAH5/CC2D2A/ALX4/DMRT3/HES2/FGF10/TP63/NLE1/GLI2/PAX2/PLXNA2/HOXA9/EDN1/MEF2C/LRP2/PALB2/WNT11/AURKA/DLL3/TLL2/NRP1/FOXF1/SFRP1/WNT2/HOXA5/COBL/MEOX2/LHX2/ENG/LHX3/FGF8/DKK1/WNT3/KAT2A/NKX3-2/DBX1/ZBTB16/FOLR1/MYF6/GLI1/MDFI/TBX18/CDX1/WNT5A/HES1/IFT57/EPB41L5/OTX1/DLX2/VAX2/HOXB8/HOXB1/MSX2/TBX2/DNAI1/EGR2/HOXC13/HOXC11/STIL/DAW1/SNAI1/C3/FOXA2/NKX2-2/BMP2/TCF15/SIX1/SMO/FEZF1/HOXD3/HOXD9/HOXD10/HOXD11/HOXD13/DLL4/ALDH1A2/DNAAF11/FOXJ1/GATA5/BARX1/MICAL2/GSC/LRP4/APLNR/TBX3/EMX1/PCDH8/NKX2-1/TBR1/GATA4/LMX1B/SMAD6/SIX3/FGF2/LEF1/PRICKLE1/ASCL1/FOXN4/ACVRL1/NKD1/CCDC40/DMRTA2/CELSR2/LEFTY2/OSR1/DLX1/HES6/SFRP2/DAAM2/TBC1D32/TBX6/ENKUR/MSGN1/FEZF2/DNAAF1/DISP1/WNT3A/WNT7A/ZIC3/DRC1/RNF207/BTG2/PIERCE1/FOXH1/VANGL2/TDRD5/EN1/FZD5/IHH/TGFBR2/HEYL/SPRY1/PITX2/HAND2/HHIP/CITED2/TBXT/TBX20/SP8/HEY1/SOX17/CDX2/OTX2/CFAP52/MESP1/GREM1/DNAAF3/GBX2/GDNF/AXIN2/AR/ODAD2/ZEB2/ITGAM/HOXD4/EMX2/IRX2/SIX2/HOXB9/DNAI2/FOXB1/CFAP53/HOXC5/RARG/DMRT2/C1QA/CIMAP3/DDIT3/CIROZ/HOXD8/FOXG1/BASP1/DSCAML1/HES7/TIGD5/ALX1/GSX2/HOXC9/HOXC10/GREM2/NEUROG1/SOX1/NKX2-5/TBX1/GDF3/ROBO2/IFT140/HELT/WNT7B/MESP2/RELN/XRCC2/PGAP1/HOXC6/HES5/ODAD3/HOXC4/NRARP/ARC/RIPPLY2/SOX18/BMPR2/ODAD4/ADGRG1/CFAP45/NTF4/CRIPTO/FOXD1/HOXA10/PRKDC/DNAAF4/HOXB7/LHX1/HNF1B",221
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","152/6369","279/18860",0.544802867383513,1.61328027615843,7.36924351569275,7.11730642353554e-13,2.37380898978656e-10,1.72313734464545e-10,"ITGAL/CX3CL1/SELE/CELSR3/CDH1/CDH10/DSG2/CDH3/CLDN18/TRO/SDK2/CDH19/SCARF1/CDH17/CDH7/PCDHGA2/FAT1/IGSF9/CEACAM6/FAT2/ICAM1/TGFB2/CEACAM5/MAG/CADM4/CRTAM/NECTIN1/CDH9/PCDHB6/PCDHB15/PCDH12/CLDN16/APOA1/PCDH17/PCDHB8/PCDHB14/CEACAM8/BMP2/FLRT3/MMP24/CDHR3/GATA5/LRRC4B/CNTN6/CRB1/DSC2/DSG3/DSG1/DSC3/DSC1/CLDN10/PCDH8/KLF4/PCDH10/CDH24/PTPRF/CELSR2/NECTIN4/HMCN1/CNTN4/IGSF11/CDH18/SDK1/HMCN2/CDHR1/LRRC4C/TENM4/ESAM/KIRREL3/CDH22/PCDH15/CDH8/SPARCL1/ROBO4/CDH12/CLDN17/CLDN8/PCDH1/CLDN14/ITGB2/JAML/NEXN/NTNG1/CADM3/CLDN1/TGFBR2/CLDN19/PCDH19/FAT3/CLDN2/LRFN5/RET/DCHS1/ELFN2/NLGN1/PCDH7/ITGAM/CDH2/CLDN20/CLSTN1/PCDHB1/DAB1/PTPRM/LRFN4/SELP/DSG4/CADM2/DSCAML1/SLITRK1/LGALS7B/CDH5/MYADM/NRXN1/ADIPOQ/AMIGO1/CADM1/CLDN5/CNTN2/PCDH9/CLDN6/ROBO2/CDHR4/SELL/IL1RAP/FAT4/DCHS2/PCDHB11/PLXNB3/L1CAM/CD177/PSG5/PCDHGA1/MIR221/TENM3/ELFN1/PCDHGC3/PSG11/PCDHAC2/PCDHAC1/PCDHA10/PCDHA12/PCDHGA12/PCDHGB6/PCDHGA5/PCDHGB4/CLDN23/PCDHGB7/PCDHGB1/PCDHGA3/PCDHA3/PECAM1/PCDH20",152
"GO:0045109","intermediate filament organization","55/6369","75/18860",0.733333333333333,2.17156016119747,7.25915346091753,2.72975884583671e-12,8.64924090303361e-10,6.27844534542442e-10,"KRT33A/VIM/PKP2/PKP1/KRT31/DSP/NEFH/NEFM/KRT23/KRT37/KRT32/KRT36/KRT17/GFAP/KRT34/KRT33B/KRT85/KRT7/KRT71/INA/TCHH/KRT84/KRT82/KRT80/KRT1/KRT24/KRT78/KRT75/KRT6C/KRT74/KRT83/BFSP2/KRT19/KRT15/KRT38/KRT13/KRT9/KRT20/KRT27/KRT2/DES/KRT76/KRT6B/KRT5/KRT10/KRT3/KRT16/KRT14/KRT77/KRT35/KRT40/KRT6A/KRT81/EPPK1/NEFL",55
"GO:0002449","lymphocyte mediated immunity","196/6369","388/18860",0.505154639175258,1.49587321319601,7.04735099105082,5.05251117509074e-12,1.52465539602619e-09,1.10674054311511e-09,"MASP2/BTK/TYROBP/WAS/CD74/C8B/TNFRSF1B/C6/FOXP3/PRKCZ/RAB27A/TFRC/TBX21/UNG/STX7/PTPRC/P2RX7/ICAM1/UNC13D/MSH2/TREM2/IL12RB1/CSF2RB/JAG1/SMAD7/TLR8/CD40LG/CTSH/IL4I1/LILRB1/CLC/NKG7/C5/EXOSC3/C1QBP/IL2/NSD2/CRTAM/CD81/IL23A/USP5/KLRB1/BTN3A3/ULBP1/CCR6/C7/C9/IL1R1/IL18R1/IL18RAP/MSH6/MAD2L2/CD160/PRDX1/TNFSF4/CLU/CCR2/SASH3/NCKAP1L/C4BPA/C4BPB/IL1B/CD70/C3/HCST/STAT5A/IGLL1/RIPK3/FOXJ1/ULBP2/ULBP3/RFTN1/KMT5C/RSAD2/KLRD1/HAVCR2/IL6/MYO1G/IL21/ARRB2/SECTM1/XCL1/NECTIN4/FCGR2A/SUSD4/HSPD1/NFKBIZ/FCGR1A/CD226/CEBPG/RAET1L/C8A/CD1C/CD1E/FCER1G/C1QC/AIRE/AZGP1/PCYT1A/TNFSF13/NLRP3/FCGR3B/FZD5/PRKCD/RNF168/MBL2/HPRT1/C2/B2M/KIR3DL1/FADD/IL7R/INPP5D/RASGRP4/SLC22A13/C1QB/C1QA/EXO1/IL20RB/LEP/ATAD5/C8G/FCER1A/PRF1/CADM1/BTN3A2/C17orf99/ZP3/CLEC2A/NCR1/HLA-DRB1/TUBB/CD55/ARID5A/SPN/GZMM/SH2D1B/CR1/RAET1G/FCGR3A/HLA-DRA/AGER/NCR3/HLA-E/CFI/SERPINB4/IGKC/IGLC2/IGLC3/IGLC7/IGHE/IGHG4/IGHG2/IGHG1/IGHG3/IGHV6-1/IGHV1-3/IGHV2-5/IGHV3-13/IGHV3-15/IGHV3-16/IGHV1-18/IGHV3-21/IGHV3-23/IGHV1-24/IGHV2-26/IGHV3-33/IGHV4-34/IGHV3-38/IGHV4-39/IGHV1-45/IGHV3-48/IGHV3-49/IGHV5-51/IGHV3-53/IGHV1-58/IGHV3-66/IGHV1-69/IGHV3-73/IGHV7-81/EMP2/IGLC6/IGHV3-64/IGHV4-59/C4B/IGHV3-72/C4A/IGHV8-51-1/IGLL5/CLEC12B/KLRF2/IGHV3-30/IGHV1-69D/IGHV1-69-2/IGHV7-4-1/IGHV3-64D",196
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","201/6369","402/18860",0.5,1.48060920081645,6.95519221836882,9.07895456160134e-12,2.61515159349399e-09,1.89832686288028e-09,"MASP2/CD4/BTK/WAS/SLC11A1/CD74/C8B/TNFRSF1B/C6/FOXP3/PRKCQ/PRKCZ/RAB27A/TFRC/TBX21/UNG/STX7/MEF2C/PTPRC/IL12RB2/P2RX7/ICAM1/UNC13D/MSH2/TREM2/IL12RB1/CSF2RB/JAG1/SMAD7/TLR8/CD40LG/CTSH/IL4I1/LILRB1/CLC/C5/EXOSC3/C1QBP/IL2/NSD2/CD81/CD69/IL23A/USP5/BTN3A3/ULBP1/CCR6/C7/C9/IL1R1/IL1RL1/IL18R1/MSH6/MAD2L2/TNFSF4/TNFSF18/CLU/CCR2/SASH3/NCKAP1L/C4BPA/C4BPB/IL1B/CD70/C3/STAT5A/IGLL1/RIPK3/FOXJ1/ULBP2/ULBP3/RFTN1/EPHB2/KMT5C/RSAD2/IL6ST/KLRD1/HAVCR2/IL6/MYO1G/HLX/TLR4/IL33/LEF1/SECTM1/XCL1/FCGR2A/RORC/SUSD4/HSPD1/NFKBIZ/FCGR1A/CD226/RAET1L/CXCL13/C8A/CD1C/CD1E/FCER1G/C1QC/AIRE/IL6R/AZGP1/PCYT1A/TNFSF13/NLRP3/FCGR3B/FZD5/PRKCD/RNF168/MBL2/HPRT1/C2/B2M/FADD/IL7R/INPP5D/JUNB/KLHL6/SLC22A13/C1QB/C1QA/EXO1/IL20RB/HRAS/ATAD5/C8G/FCER1A/PRF1/NLRP10/PSG9/ASCL2/SOCS3/BTN3A2/C17orf99/ZP3/HLA-DRB1/CD55/ADA/ARID5A/IL27/SPN/GZMM/ENTPD7/OPA1/CR1/RAET1G/FCGR3A/HLA-DRA/AGER/HLA-E/CFI/CLEC6A/IGKC/IGLC2/IGLC3/IGLC7/IGHE/IGHG4/IGHG2/IGHG1/IGHG3/IGHV6-1/IGHV1-3/IGHV2-5/IGHV3-13/IGHV3-15/IGHV3-16/IGHV1-18/IGHV3-21/IGHV3-23/IGHV1-24/IGHV2-26/IGHV3-33/IGHV4-34/IGHV3-38/IGHV4-39/IGHV1-45/IGHV3-48/IGHV3-49/IGHV5-51/IGHV3-53/IGHV1-58/IGHV3-66/IGHV1-69/IGHV3-73/IGHV7-81/EMP2/IGLC6/IGHV3-64/IGHV4-59/C4B/IGHV3-72/C4A/IGHV8-51-1/IGLL5/IGHV3-30/IGHV1-69D/IGHV1-69-2/IGHV7-4-1/IGHV3-64D",201
"GO:0045229","external encapsulating structure organization","172/6369","333/18860",0.516516516516517,1.52951821345604,6.96140369344078,9.78316676128689e-12,2.69547512027283e-09,1.95663335225738e-09,"CFLAR/ST7/MMP25/TNFRSF1B/IBSP/TLL1/GPM6B/ELN/COL11A1/TIE1/TGFBR3/NTN4/FSCN1/ITGA8/FAP/COL4A4/COL19A1/PLOD1/KIF9/LTBP4/CMA1/TGM1/TGFB2/TLL2/MMP11/TIMP3/CTSG/MMP9/FERMT1/CST3/LAMA1/RGCC/HAS3/SMPD3/CRISPLD2/FOXF1/HAS1/HPN/CAV2/CAV1/ECM2/ENG/SPOCK2/COL1A1/VTN/ADTRP/NR2E1/TNR/QSOX1/MMP8/RECK/P4HA1/PRDX4/MMP19/LRP1/SOX9/BMP2/TCF15/MMP24/LOXL1/COL5A1/GFAP/RAMP2/MATN3/PPARG/POSTN/MYH11/SPINK5/LOXL2/ADAMTS8/LCP1/IL6/CTSV/SULF1/MMP7/MMP20/MMP27/MMP13/LOXL4/ADAMTS14/PRDM5/SLC39A8/PRICKLE1/COL2A1/FBLN5/ADAMTS17/ADAMTS18/P3H4/FKBP10/CCN1/DPT/HMCN1/ADAMTSL4/SFRP2/CSGALNACT1/SERPINH1/MMP3/ADAMTS12/DMP1/PLOD2/ABI3BP/WNT3A/ADAMTS1/ADAMTSL3/MMP14/CREB3L1/ADAMTS4/FGFR4/NPHS1/DDR2/CTSS/ANTXR2/IHH/ADAMTS9/PTX3/APBB2/MELTF/ITGA2/MFAP4/MMP10/GREM1/SPINT2/SERPINF2/KLK4/TNXB/COL3A1/AXIN2/NPNT/COL4A3/KLK7/FSHR/HAS2/RXFP1/ANGPTL7/LAMB2/TPSAB1/COL6A5/HPSE2/ADAMTS20/NDNF/GAS6/ADAMTSL5/COL14A1/SULF2/LAMA2/MMP1/COL27A1/ELANE/COL4A6/DPP4/ADAMTSL2/HRNR/ERO1A/MMP17/SMOC1/COL11A2/COL5A2/C6orf15/DDR1/PRSS1/VIT/MANSC4/SERPINB5/COL6A6/MIR27B/ZNF469/MIA/MMP12/MMP28/PRSS2/MIR145/MIR205",172
"GO:0043062","extracellular structure organization","171/6369","332/18860",0.515060240963855,1.52520586349165,6.89414934856479,1.51821097440081e-11,4.00870956032415e-09,2.90990436760156e-09,"CFLAR/ST7/MMP25/TNFRSF1B/IBSP/TLL1/GPM6B/ELN/COL11A1/TIE1/TGFBR3/NTN4/FSCN1/ITGA8/FAP/COL4A4/COL19A1/PLOD1/KIF9/LTBP4/CMA1/TGFB2/TLL2/MMP11/TIMP3/CTSG/MMP9/FERMT1/CST3/LAMA1/RGCC/HAS3/SMPD3/CRISPLD2/FOXF1/HAS1/HPN/CAV2/CAV1/ECM2/ENG/SPOCK2/COL1A1/VTN/ADTRP/NR2E1/TNR/QSOX1/MMP8/TEX14/RECK/P4HA1/PRDX4/MMP19/LRP1/SOX9/BMP2/TCF15/MMP24/LOXL1/COL5A1/GFAP/RAMP2/MATN3/PPARG/POSTN/MYH11/SPINK5/LOXL2/ADAMTS8/LCP1/IL6/CTSV/SULF1/MMP7/MMP20/MMP27/MMP13/LOXL4/ADAMTS14/PRDM5/SLC39A8/PRICKLE1/COL2A1/FBLN5/ADAMTS17/ADAMTS18/P3H4/FKBP10/CCN1/DPT/HMCN1/ADAMTSL4/SFRP2/CSGALNACT1/SERPINH1/MMP3/ADAMTS12/DMP1/PLOD2/ABI3BP/WNT3A/ADAMTS1/ADAMTSL3/MMP14/CREB3L1/ADAMTS4/FGFR4/NPHS1/DDR2/CTSS/ANTXR2/IHH/ADAMTS9/PTX3/APBB2/MELTF/ITGA2/MFAP4/MMP10/GREM1/SPINT2/SERPINF2/KLK4/TNXB/COL3A1/AXIN2/NPNT/COL4A3/KLK7/FSHR/HAS2/RXFP1/ANGPTL7/LAMB2/TPSAB1/COL6A5/HPSE2/ADAMTS20/NDNF/GAS6/ADAMTSL5/COL14A1/SULF2/LAMA2/MMP1/COL27A1/ELANE/COL4A6/DPP4/ADAMTSL2/ERO1A/MMP17/SMOC1/COL11A2/COL5A2/C6orf15/DDR1/PRSS1/VIT/MANSC4/SERPINB5/COL6A6/MIR27B/ZNF469/MIA/MMP12/MMP28/PRSS2/MIR145/MIR205",171
